Well_ID,Replicate,ASV,N_source,miRNA,Treatment,Dose(uM),Time,OD_600
E1,D,4,Mix_17aa,Mix5,Scramble,10,25,2.174
E1,D,4,Mix_17aa,Mix5,Scramble,10,26,2.19
E1,D,4,Mix_17aa,Mix5,Scramble,10,27,2.178
E1,D,4,Mix_17aa,Mix5,Scramble,10,28,2.174
E1,D,4,Mix_17aa,Mix5,Scramble,10,29,2.183
E1,D,4,Mix_17aa,Mix5,Scramble,10,30,2.178
E1,D,4,Mix_17aa,Mix5,Scramble,10,31,2.173
E1,D,4,Mix_17aa,Mix5,Scramble,10,32,2.172
E1,D,4,Mix_17aa,Mix5,Scramble,10,33,2.176
E1,D,4,Mix_17aa,Mix5,Scramble,10,34,2.174
E1,D,4,Mix_17aa,Mix5,Scramble,10,35,2.169
E1,D,4,Mix_17aa,Mix5,Scramble,10,36,2.176
E1,D,4,Mix_17aa,Mix5,Scramble,10,37,2.168
E1,D,4,Mix_17aa,Mix5,Scramble,10,38,2.172
E1,D,4,Mix_17aa,Mix5,Scramble,10,39,2.163
E1,D,4,Mix_17aa,Mix5,Scramble,10,40,2.167
E1,D,4,Mix_17aa,Mix5,Scramble,10,41,2.174
E1,D,4,Mix_17aa,Mix5,Scramble,10,42,2.178
E1,D,4,Mix_17aa,Mix5,Scramble,10,43,2.167
E1,D,4,Mix_17aa,Mix5,Scramble,10,44,2.17
E1,D,4,Mix_17aa,Mix5,Scramble,10,45,2.17
E1,D,4,Mix_17aa,Mix5,Scramble,10,46,2.164
E1,D,4,Mix_17aa,Mix5,Scramble,10,47,2.169
E1,D,4,Mix_17aa,Mix5,Scramble,10,48,2.172
E1,D,4,Mix_17aa,Mix5,Scramble,10,49,2.167
E1,D,4,Mix_17aa,Mix5,Scramble,10,50,2.175
E1,D,4,Mix_17aa,Mix5,Scramble,10,51,2.174
E1,D,4,Mix_17aa,Mix5,Scramble,10,52,2.172
E2,D,4,Mix_17aa,Mix5,Plant,10,0,0.133
E2,D,4,Mix_17aa,Mix5,Plant,10,1,0.186
E2,D,4,Mix_17aa,Mix5,Plant,10,2,0.326
E2,D,4,Mix_17aa,Mix5,Plant,10,3,0.493
E2,D,4,Mix_17aa,Mix5,Plant,10,4,0.812
E2,D,4,Mix_17aa,Mix5,Plant,10,5,1.349
E2,D,4,Mix_17aa,Mix5,Plant,10,6,1.727
E2,D,4,Mix_17aa,Mix5,Plant,10,7,1.899
E2,D,4,Mix_17aa,Mix5,Plant,10,8,1.979
E2,D,4,Mix_17aa,Mix5,Plant,10,9,2.018
E2,D,4,Mix_17aa,Mix5,Plant,10,10,2.065
E2,D,4,Mix_17aa,Mix5,Plant,10,11,2.088
E2,D,4,Mix_17aa,Mix5,Plant,10,12,2.102
E2,D,4,Mix_17aa,Mix5,Plant,10,13,2.119
E2,D,4,Mix_17aa,Mix5,Plant,10,14,2.128
E2,D,4,Mix_17aa,Mix5,Plant,10,15,2.147
E2,D,4,Mix_17aa,Mix5,Plant,10,16,2.158
E2,D,4,Mix_17aa,Mix5,Plant,10,17,2.168
E2,D,4,Mix_17aa,Mix5,Plant,10,18,2.173
E2,D,4,Mix_17aa,Mix5,Plant,10,19,2.184
E2,D,4,Mix_17aa,Mix5,Plant,10,20,2.195
E2,D,4,Mix_17aa,Mix5,Plant,10,21,2.199
E2,D,4,Mix_17aa,Mix5,Plant,10,22,2.202
E2,D,4,Mix_17aa,Mix5,Plant,10,23,2.204
E2,D,4,Mix_17aa,Mix5,Plant,10,24,2.206
E2,D,4,Mix_17aa,Mix5,Plant,10,25,2.203
E2,D,4,Mix_17aa,Mix5,Plant,10,26,2.202
E2,D,4,Mix_17aa,Mix5,Plant,10,27,2.202
E2,D,4,Mix_17aa,Mix5,Plant,10,28,2.202
E2,D,4,Mix_17aa,Mix5,Plant,10,29,2.201
E2,D,4,Mix_17aa,Mix5,Plant,10,30,2.2
E2,D,4,Mix_17aa,Mix5,Plant,10,31,2.198
E2,D,4,Mix_17aa,Mix5,Plant,10,32,2.196
E2,D,4,Mix_17aa,Mix5,Plant,10,33,2.197
E2,D,4,Mix_17aa,Mix5,Plant,10,34,2.195
E2,D,4,Mix_17aa,Mix5,Plant,10,35,2.196
E2,D,4,Mix_17aa,Mix5,Plant,10,36,2.197
E2,D,4,Mix_17aa,Mix5,Plant,10,37,2.192
E2,D,4,Mix_17aa,Mix5,Plant,10,38,2.188
E2,D,4,Mix_17aa,Mix5,Plant,10,39,2.188
E2,D,4,Mix_17aa,Mix5,Plant,10,40,2.186
E2,D,4,Mix_17aa,Mix5,Plant,10,41,2.179
E2,D,4,Mix_17aa,Mix5,Plant,10,42,2.178
E2,D,4,Mix_17aa,Mix5,Plant,10,43,2.18
E2,D,4,Mix_17aa,Mix5,Plant,10,44,2.176
E2,D,4,Mix_17aa,Mix5,Plant,10,45,2.176
E2,D,4,Mix_17aa,Mix5,Plant,10,46,2.172
E2,D,4,Mix_17aa,Mix5,Plant,10,47,2.178
E2,D,4,Mix_17aa,Mix5,Plant,10,48,2.179
E2,D,4,Mix_17aa,Mix5,Plant,10,49,2.17
E2,D,4,Mix_17aa,Mix5,Plant,10,50,2.173
E2,D,4,Mix_17aa,Mix5,Plant,10,51,2.172
E2,D,4,Mix_17aa,Mix5,Plant,10,52,2.178
E3,NA,Control,Mix_17aa,NA,Control,Control,0,0.084
E3,NA,Control,Mix_17aa,NA,Control,Control,1,0.074
E3,NA,Control,Mix_17aa,NA,Control,Control,2,0.083
E3,NA,Control,Mix_17aa,NA,Control,Control,3,0.083
E3,NA,Control,Mix_17aa,NA,Control,Control,4,0.083
E3,NA,Control,Mix_17aa,NA,Control,Control,5,0.083
E3,NA,Control,Mix_17aa,NA,Control,Control,6,0.083
E3,NA,Control,Mix_17aa,NA,Control,Control,7,0.083
E3,NA,Control,Mix_17aa,NA,Control,Control,8,0.083
E3,NA,Control,Mix_17aa,NA,Control,Control,9,0.083
E3,NA,Control,Mix_17aa,NA,Control,Control,10,0.083
E3,NA,Control,Mix_17aa,NA,Control,Control,11,0.083
E3,NA,Control,Mix_17aa,NA,Control,Control,12,0.083
E3,NA,Control,Mix_17aa,NA,Control,Control,13,0.083
E3,NA,Control,Mix_17aa,NA,Control,Control,14,0.083
E3,NA,Control,Mix_17aa,NA,Control,Control,15,0.083
E3,NA,Control,Mix_17aa,NA,Control,Control,16,0.083
E3,NA,Control,Mix_17aa,NA,Control,Control,17,0.083
E3,NA,Control,Mix_17aa,NA,Control,Control,18,0.083
E3,NA,Control,Mix_17aa,NA,Control,Control,19,0.083
E3,NA,Control,Mix_17aa,NA,Control,Control,20,0.083
E3,NA,Control,Mix_17aa,NA,Control,Control,21,0.083
E3,NA,Control,Mix_17aa,NA,Control,Control,22,0.083
E3,NA,Control,Mix_17aa,NA,Control,Control,23,0.083
E3,NA,Control,Mix_17aa,NA,Control,Control,24,0.083
E3,NA,Control,Mix_17aa,NA,Control,Control,25,0.083
E3,NA,Control,Mix_17aa,NA,Control,Control,26,0.083
E3,NA,Control,Mix_17aa,NA,Control,Control,27,0.083
E3,NA,Control,Mix_17aa,NA,Control,Control,28,0.083
E3,NA,Control,Mix_17aa,NA,Control,Control,29,0.083
E3,NA,Control,Mix_17aa,NA,Control,Control,30,0.083
E3,NA,Control,Mix_17aa,NA,Control,Control,31,0.083
E3,NA,Control,Mix_17aa,NA,Control,Control,32,0.083
E3,NA,Control,Mix_17aa,NA,Control,Control,33,0.083
E3,NA,Control,Mix_17aa,NA,Control,Control,34,0.083
E3,NA,Control,Mix_17aa,NA,Control,Control,35,0.083
E3,NA,Control,Mix_17aa,NA,Control,Control,36,0.083
E3,NA,Control,Mix_17aa,NA,Control,Control,37,0.083
E3,NA,Control,Mix_17aa,NA,Control,Control,38,0.083
E3,NA,Control,Mix_17aa,NA,Control,Control,39,0.083
E3,NA,Control,Mix_17aa,NA,Control,Control,40,0.083
E3,NA,Control,Mix_17aa,NA,Control,Control,41,0.083
E3,NA,Control,Mix_17aa,NA,Control,Control,42,0.083
E3,NA,Control,Mix_17aa,NA,Control,Control,43,0.083
E3,NA,Control,Mix_17aa,NA,Control,Control,44,0.083
E3,NA,Control,Mix_17aa,NA,Control,Control,45,0.083
E3,NA,Control,Mix_17aa,NA,Control,Control,46,0.083
E3,NA,Control,Mix_17aa,NA,Control,Control,47,0.083
E3,NA,Control,Mix_17aa,NA,Control,Control,48,0.083
E3,NA,Control,Mix_17aa,NA,Control,Control,49,0.083
E3,NA,Control,Mix_17aa,NA,Control,Control,50,0.083
E3,NA,Control,Mix_17aa,NA,Control,Control,51,0.083
E3,NA,Control,Mix_17aa,NA,Control,Control,52,0.083
E4,D,4,Mix_17aa,ath-miR158b,Plant,2,0,0.139
E4,D,4,Mix_17aa,ath-miR158b,Plant,2,1,0.184
E4,D,4,Mix_17aa,ath-miR158b,Plant,2,2,0.336
E4,D,4,Mix_17aa,ath-miR158b,Plant,2,3,0.478
E4,D,4,Mix_17aa,ath-miR158b,Plant,2,4,0.78
E4,D,4,Mix_17aa,ath-miR158b,Plant,2,5,1.294
E4,D,4,Mix_17aa,ath-miR158b,Plant,2,6,1.799
E4,D,4,Mix_17aa,ath-miR158b,Plant,2,7,1.984
E4,D,4,Mix_17aa,ath-miR158b,Plant,2,8,2.077
E4,D,4,Mix_17aa,ath-miR158b,Plant,2,9,2.148
E4,D,4,Mix_17aa,ath-miR158b,Plant,2,10,2.189
E4,D,4,Mix_17aa,ath-miR158b,Plant,2,11,2.222
E4,D,4,Mix_17aa,ath-miR158b,Plant,2,12,2.235
E4,D,4,Mix_17aa,ath-miR158b,Plant,2,13,2.248
E4,D,4,Mix_17aa,ath-miR158b,Plant,2,14,2.251
E4,D,4,Mix_17aa,ath-miR158b,Plant,2,15,2.256
E4,D,4,Mix_17aa,ath-miR158b,Plant,2,16,2.26
E4,D,4,Mix_17aa,ath-miR158b,Plant,2,17,2.267
E4,D,4,Mix_17aa,ath-miR158b,Plant,2,18,2.272
E4,D,4,Mix_17aa,ath-miR158b,Plant,2,19,2.275
E4,D,4,Mix_17aa,ath-miR158b,Plant,2,20,2.28
E4,D,4,Mix_17aa,ath-miR158b,Plant,2,21,2.286
E4,D,4,Mix_17aa,ath-miR158b,Plant,2,22,2.301
E4,D,4,Mix_17aa,ath-miR158b,Plant,2,23,2.31
E4,D,4,Mix_17aa,ath-miR158b,Plant,2,24,2.313
E4,D,4,Mix_17aa,ath-miR158b,Plant,2,25,2.32
E4,D,4,Mix_17aa,ath-miR158b,Plant,2,26,2.323
E4,D,4,Mix_17aa,ath-miR158b,Plant,2,27,2.321
E4,D,4,Mix_17aa,ath-miR158b,Plant,2,28,2.324
E4,D,4,Mix_17aa,ath-miR158b,Plant,2,29,2.324
E4,D,4,Mix_17aa,ath-miR158b,Plant,2,30,2.323
E4,D,4,Mix_17aa,ath-miR158b,Plant,2,31,2.323
E4,D,4,Mix_17aa,ath-miR158b,Plant,2,32,2.324
E4,D,4,Mix_17aa,ath-miR158b,Plant,2,33,2.322
E4,D,4,Mix_17aa,ath-miR158b,Plant,2,34,2.321
E4,D,4,Mix_17aa,ath-miR158b,Plant,2,35,2.319
E4,D,4,Mix_17aa,ath-miR158b,Plant,2,36,2.319
E4,D,4,Mix_17aa,ath-miR158b,Plant,2,37,2.317
E4,D,4,Mix_17aa,ath-miR158b,Plant,2,38,2.318
E4,D,4,Mix_17aa,ath-miR158b,Plant,2,39,2.316
E4,D,4,Mix_17aa,ath-miR158b,Plant,2,40,2.317
E4,D,4,Mix_17aa,ath-miR158b,Plant,2,41,2.314
E4,D,4,Mix_17aa,ath-miR158b,Plant,2,42,2.317
E4,D,4,Mix_17aa,ath-miR158b,Plant,2,43,2.316
E4,D,4,Mix_17aa,ath-miR158b,Plant,2,44,2.316
E4,D,4,Mix_17aa,ath-miR158b,Plant,2,45,2.314
E4,D,4,Mix_17aa,ath-miR158b,Plant,2,46,2.318
E4,D,4,Mix_17aa,ath-miR158b,Plant,2,47,2.319
E4,D,4,Mix_17aa,ath-miR158b,Plant,2,48,2.319
E4,D,4,Mix_17aa,ath-miR158b,Plant,2,49,2.323
E4,D,4,Mix_17aa,ath-miR158b,Plant,2,50,2.326
E4,D,4,Mix_17aa,ath-miR158b,Plant,2,51,2.32
E4,D,4,Mix_17aa,ath-miR158b,Plant,2,52,2.321
E5,D,4,Mix_17aa,ath-miR158b,Scramble,2,0,0.14
E5,D,4,Mix_17aa,ath-miR158b,Scramble,2,1,0.189
E5,D,4,Mix_17aa,ath-miR158b,Scramble,2,2,0.332
E5,D,4,Mix_17aa,ath-miR158b,Scramble,2,3,0.499
E5,D,4,Mix_17aa,ath-miR158b,Scramble,2,4,0.814
E5,D,4,Mix_17aa,ath-miR158b,Scramble,2,5,1.363
E5,D,4,Mix_17aa,ath-miR158b,Scramble,2,6,1.883
E5,D,4,Mix_17aa,ath-miR158b,Scramble,2,7,2.063
E5,D,4,Mix_17aa,ath-miR158b,Scramble,2,8,2.157
E5,D,4,Mix_17aa,ath-miR158b,Scramble,2,9,2.21
E5,D,4,Mix_17aa,ath-miR158b,Scramble,2,10,2.245
E5,D,4,Mix_17aa,ath-miR158b,Scramble,2,11,2.264
E5,D,4,Mix_17aa,ath-miR158b,Scramble,2,12,2.274
E5,D,4,Mix_17aa,ath-miR158b,Scramble,2,13,2.278
E5,D,4,Mix_17aa,ath-miR158b,Scramble,2,14,2.278
E5,D,4,Mix_17aa,ath-miR158b,Scramble,2,15,2.279
E5,D,4,Mix_17aa,ath-miR158b,Scramble,2,16,2.28
E5,D,4,Mix_17aa,ath-miR158b,Scramble,2,17,2.283
E5,D,4,Mix_17aa,ath-miR158b,Scramble,2,18,2.281
E5,D,4,Mix_17aa,ath-miR158b,Scramble,2,19,2.283
E5,D,4,Mix_17aa,ath-miR158b,Scramble,2,20,2.286
E5,D,4,Mix_17aa,ath-miR158b,Scramble,2,21,2.284
E5,D,4,Mix_17aa,ath-miR158b,Scramble,2,22,2.284
E5,D,4,Mix_17aa,ath-miR158b,Scramble,2,23,2.292
E5,D,4,Mix_17aa,ath-miR158b,Scramble,2,24,2.297
E5,D,4,Mix_17aa,ath-miR158b,Scramble,2,25,2.299
E5,D,4,Mix_17aa,ath-miR158b,Scramble,2,26,2.303
E5,D,4,Mix_17aa,ath-miR158b,Scramble,2,27,2.305
E5,D,4,Mix_17aa,ath-miR158b,Scramble,2,28,2.309
E5,D,4,Mix_17aa,ath-miR158b,Scramble,2,29,2.306
E5,D,4,Mix_17aa,ath-miR158b,Scramble,2,30,2.306
E5,D,4,Mix_17aa,ath-miR158b,Scramble,2,31,2.308
E5,D,4,Mix_17aa,ath-miR158b,Scramble,2,32,2.305
E5,D,4,Mix_17aa,ath-miR158b,Scramble,2,33,2.302
E5,D,4,Mix_17aa,ath-miR158b,Scramble,2,34,2.301
E5,D,4,Mix_17aa,ath-miR158b,Scramble,2,35,2.3
E5,D,4,Mix_17aa,ath-miR158b,Scramble,2,36,2.297
E5,D,4,Mix_17aa,ath-miR158b,Scramble,2,37,2.297
E5,D,4,Mix_17aa,ath-miR158b,Scramble,2,38,2.295
E5,D,4,Mix_17aa,ath-miR158b,Scramble,2,39,2.295
E5,D,4,Mix_17aa,ath-miR158b,Scramble,2,40,2.297
E5,D,4,Mix_17aa,ath-miR158b,Scramble,2,41,2.296
E5,D,4,Mix_17aa,ath-miR158b,Scramble,2,42,2.292
E5,D,4,Mix_17aa,ath-miR158b,Scramble,2,43,2.295
E5,D,4,Mix_17aa,ath-miR158b,Scramble,2,44,2.293
E5,D,4,Mix_17aa,ath-miR158b,Scramble,2,45,2.293
E5,D,4,Mix_17aa,ath-miR158b,Scramble,2,46,2.295
E5,D,4,Mix_17aa,ath-miR158b,Scramble,2,47,2.295
E5,D,4,Mix_17aa,ath-miR158b,Scramble,2,48,2.296
E5,D,4,Mix_17aa,ath-miR158b,Scramble,2,49,2.292
E5,D,4,Mix_17aa,ath-miR158b,Scramble,2,50,2.297
E5,D,4,Mix_17aa,ath-miR158b,Scramble,2,51,2.296
E5,D,4,Mix_17aa,ath-miR158b,Scramble,2,52,2.292
F2,D,4,Mix_17aa,ath-miR158a3p,Plant,2,0,0.139
F2,D,4,Mix_17aa,ath-miR158a3p,Plant,2,1,0.182
F2,D,4,Mix_17aa,ath-miR158a3p,Plant,2,2,0.339
F2,D,4,Mix_17aa,ath-miR158a3p,Plant,2,3,0.499
F2,D,4,Mix_17aa,ath-miR158a3p,Plant,2,4,0.8
F2,D,4,Mix_17aa,ath-miR158a3p,Plant,2,5,1.34
F2,D,4,Mix_17aa,ath-miR158a3p,Plant,2,6,1.834
F2,D,4,Mix_17aa,ath-miR158a3p,Plant,2,7,2.026
F2,D,4,Mix_17aa,ath-miR158a3p,Plant,2,8,2.122
F2,D,4,Mix_17aa,ath-miR158a3p,Plant,2,9,2.185
F2,D,4,Mix_17aa,ath-miR158a3p,Plant,2,10,2.229
F2,D,4,Mix_17aa,ath-miR158a3p,Plant,2,11,2.253
F2,D,4,Mix_17aa,ath-miR158a3p,Plant,2,12,2.262
F2,D,4,Mix_17aa,ath-miR158a3p,Plant,2,13,2.264
F2,D,4,Mix_17aa,ath-miR158a3p,Plant,2,14,2.265
F2,D,4,Mix_17aa,ath-miR158a3p,Plant,2,15,2.267
F2,D,4,Mix_17aa,ath-miR158a3p,Plant,2,16,2.266
F2,D,4,Mix_17aa,ath-miR158a3p,Plant,2,17,2.263
F2,D,4,Mix_17aa,ath-miR158a3p,Plant,2,18,2.261
F2,D,4,Mix_17aa,ath-miR158a3p,Plant,2,19,2.26
F2,D,4,Mix_17aa,ath-miR158a3p,Plant,2,20,2.261
F2,D,4,Mix_17aa,ath-miR158a3p,Plant,2,21,2.258
F2,D,4,Mix_17aa,ath-miR158a3p,Plant,2,22,2.256
F2,D,4,Mix_17aa,ath-miR158a3p,Plant,2,23,2.26
F2,D,4,Mix_17aa,ath-miR158a3p,Plant,2,24,2.265
F2,D,4,Mix_17aa,ath-miR158a3p,Plant,2,25,2.269
F2,D,4,Mix_17aa,ath-miR158a3p,Plant,2,26,2.269
F2,D,4,Mix_17aa,ath-miR158a3p,Plant,2,27,2.268
F2,D,4,Mix_17aa,ath-miR158a3p,Plant,2,28,2.265
F2,D,4,Mix_17aa,ath-miR158a3p,Plant,2,29,2.263
F2,D,4,Mix_17aa,ath-miR158a3p,Plant,2,30,2.266
F2,D,4,Mix_17aa,ath-miR158a3p,Plant,2,31,2.265
F2,D,4,Mix_17aa,ath-miR158a3p,Plant,2,32,2.263
F2,D,4,Mix_17aa,ath-miR158a3p,Plant,2,33,2.262
F2,D,4,Mix_17aa,ath-miR158a3p,Plant,2,34,2.262
F2,D,4,Mix_17aa,ath-miR158a3p,Plant,2,35,2.256
F2,D,4,Mix_17aa,ath-miR158a3p,Plant,2,36,2.26
F2,D,4,Mix_17aa,ath-miR158a3p,Plant,2,37,2.245
F2,D,4,Mix_17aa,ath-miR158a3p,Plant,2,38,2.239
F2,D,4,Mix_17aa,ath-miR158a3p,Plant,2,39,2.243
F2,D,4,Mix_17aa,ath-miR158a3p,Plant,2,40,2.24
F2,D,4,Mix_17aa,ath-miR158a3p,Plant,2,41,2.234
F2,D,4,Mix_17aa,ath-miR158a3p,Plant,2,42,2.239
F2,D,4,Mix_17aa,ath-miR158a3p,Plant,2,43,2.233
F2,D,4,Mix_17aa,ath-miR158a3p,Plant,2,44,2.234
F2,D,4,Mix_17aa,ath-miR158a3p,Plant,2,45,2.229
F2,D,4,Mix_17aa,ath-miR158a3p,Plant,2,46,2.236
F2,D,4,Mix_17aa,ath-miR158a3p,Plant,2,47,2.233
F2,D,4,Mix_17aa,ath-miR158a3p,Plant,2,48,2.239
F2,D,4,Mix_17aa,ath-miR158a3p,Plant,2,49,2.234
F2,D,4,Mix_17aa,ath-miR158a3p,Plant,2,50,2.234
F2,D,4,Mix_17aa,ath-miR158a3p,Plant,2,51,2.236
F2,D,4,Mix_17aa,ath-miR158a3p,Plant,2,52,2.231
F3,D,4,Mix_17aa,ath-miR158a3p,Scramble,2,0,0.132
F3,D,4,Mix_17aa,ath-miR158a3p,Scramble,2,1,0.191
F3,D,4,Mix_17aa,ath-miR158a3p,Scramble,2,2,0.325
F3,D,4,Mix_17aa,ath-miR158a3p,Scramble,2,3,0.496
F3,D,4,Mix_17aa,ath-miR158a3p,Scramble,2,4,0.788
F3,D,4,Mix_17aa,ath-miR158a3p,Scramble,2,5,1.302
F3,D,4,Mix_17aa,ath-miR158a3p,Scramble,2,6,1.807
F3,D,4,Mix_17aa,ath-miR158a3p,Scramble,2,7,2.001
F3,D,4,Mix_17aa,ath-miR158a3p,Scramble,2,8,2.089
F3,D,4,Mix_17aa,ath-miR158a3p,Scramble,2,9,2.149
F3,D,4,Mix_17aa,ath-miR158a3p,Scramble,2,10,2.193
F3,D,4,Mix_17aa,ath-miR158a3p,Scramble,2,11,2.215
F3,D,4,Mix_17aa,ath-miR158a3p,Scramble,2,12,2.224
F3,D,4,Mix_17aa,ath-miR158a3p,Scramble,2,13,2.233
F3,D,4,Mix_17aa,ath-miR158a3p,Scramble,2,14,2.231
F3,D,4,Mix_17aa,ath-miR158a3p,Scramble,2,15,2.23
F3,D,4,Mix_17aa,ath-miR158a3p,Scramble,2,16,2.228
F3,D,4,Mix_17aa,ath-miR158a3p,Scramble,2,17,2.228
F3,D,4,Mix_17aa,ath-miR158a3p,Scramble,2,18,2.228
F3,D,4,Mix_17aa,ath-miR158a3p,Scramble,2,19,2.227
F3,D,4,Mix_17aa,ath-miR158a3p,Scramble,2,20,2.228
F3,D,4,Mix_17aa,ath-miR158a3p,Scramble,2,21,2.228
F3,D,4,Mix_17aa,ath-miR158a3p,Scramble,2,22,2.228
F3,D,4,Mix_17aa,ath-miR158a3p,Scramble,2,23,2.234
F3,D,4,Mix_17aa,ath-miR158a3p,Scramble,2,24,2.241
F3,D,4,Mix_17aa,ath-miR158a3p,Scramble,2,25,2.246
F3,D,4,Mix_17aa,ath-miR158a3p,Scramble,2,26,2.249
F3,D,4,Mix_17aa,ath-miR158a3p,Scramble,2,27,2.251
F3,D,4,Mix_17aa,ath-miR158a3p,Scramble,2,28,2.251
F3,D,4,Mix_17aa,ath-miR158a3p,Scramble,2,29,2.248
F3,D,4,Mix_17aa,ath-miR158a3p,Scramble,2,30,2.25
F3,D,4,Mix_17aa,ath-miR158a3p,Scramble,2,31,2.252
F3,D,4,Mix_17aa,ath-miR158a3p,Scramble,2,32,2.249
F3,D,4,Mix_17aa,ath-miR158a3p,Scramble,2,33,2.248
F3,D,4,Mix_17aa,ath-miR158a3p,Scramble,2,34,2.247
F3,D,4,Mix_17aa,ath-miR158a3p,Scramble,2,35,2.244
F3,D,4,Mix_17aa,ath-miR158a3p,Scramble,2,36,2.246
F3,D,4,Mix_17aa,ath-miR158a3p,Scramble,2,37,2.246
F3,D,4,Mix_17aa,ath-miR158a3p,Scramble,2,38,2.244
F3,D,4,Mix_17aa,ath-miR158a3p,Scramble,2,39,2.244
F3,D,4,Mix_17aa,ath-miR158a3p,Scramble,2,40,2.246
F3,D,4,Mix_17aa,ath-miR158a3p,Scramble,2,41,2.245
F3,D,4,Mix_17aa,ath-miR158a3p,Scramble,2,42,2.241
F3,D,4,Mix_17aa,ath-miR158a3p,Scramble,2,43,2.238
F3,D,4,Mix_17aa,ath-miR158a3p,Scramble,2,44,2.24
F3,D,4,Mix_17aa,ath-miR158a3p,Scramble,2,45,2.236
F3,D,4,Mix_17aa,ath-miR158a3p,Scramble,2,46,2.235
F3,D,4,Mix_17aa,ath-miR158a3p,Scramble,2,47,2.233
F3,D,4,Mix_17aa,ath-miR158a3p,Scramble,2,48,2.239
F3,D,4,Mix_17aa,ath-miR158a3p,Scramble,2,49,2.234
F3,D,4,Mix_17aa,ath-miR158a3p,Scramble,2,50,2.231
F3,D,4,Mix_17aa,ath-miR158a3p,Scramble,2,51,2.231
F3,D,4,Mix_17aa,ath-miR158a3p,Scramble,2,52,2.233
F4,D,4,Mix_17aa,ath-miR159,Scramble,2,0,0.172
F4,D,4,Mix_17aa,ath-miR159,Scramble,2,1,0.219
F4,D,4,Mix_17aa,ath-miR159,Scramble,2,2,0.377
F4,D,4,Mix_17aa,ath-miR159,Scramble,2,3,0.557
F4,D,4,Mix_17aa,ath-miR159,Scramble,2,4,0.89
F4,D,4,Mix_17aa,ath-miR159,Scramble,2,5,1.563
F4,D,4,Mix_17aa,ath-miR159,Scramble,2,6,1.924
F4,D,4,Mix_17aa,ath-miR159,Scramble,2,7,2.063
F4,D,4,Mix_17aa,ath-miR159,Scramble,2,8,2.163
F4,D,4,Mix_17aa,ath-miR159,Scramble,2,9,2.254
F4,D,4,Mix_17aa,ath-miR159,Scramble,2,10,2.298
F4,D,4,Mix_17aa,ath-miR159,Scramble,2,11,2.325
F4,D,4,Mix_17aa,ath-miR159,Scramble,2,12,2.35
F4,D,4,Mix_17aa,ath-miR159,Scramble,2,13,2.366
F4,D,4,Mix_17aa,ath-miR159,Scramble,2,14,2.399
F4,D,4,Mix_17aa,ath-miR159,Scramble,2,15,2.418
F4,D,4,Mix_17aa,ath-miR159,Scramble,2,16,2.432
F4,D,4,Mix_17aa,ath-miR159,Scramble,2,17,2.445
F4,D,4,Mix_17aa,ath-miR159,Scramble,2,18,2.45
F4,D,4,Mix_17aa,ath-miR159,Scramble,2,19,2.466
F4,D,4,Mix_17aa,ath-miR159,Scramble,2,20,2.477
F4,D,4,Mix_17aa,ath-miR159,Scramble,2,21,2.482
F4,D,4,Mix_17aa,ath-miR159,Scramble,2,22,2.487
F4,D,4,Mix_17aa,ath-miR159,Scramble,2,23,2.487
F4,D,4,Mix_17aa,ath-miR159,Scramble,2,24,2.49
F4,D,4,Mix_17aa,ath-miR159,Scramble,2,25,2.494
F4,D,4,Mix_17aa,ath-miR159,Scramble,2,26,2.487
F4,D,4,Mix_17aa,ath-miR159,Scramble,2,27,2.492
F4,D,4,Mix_17aa,ath-miR159,Scramble,2,28,2.488
F4,D,4,Mix_17aa,ath-miR159,Scramble,2,29,2.487
F4,D,4,Mix_17aa,ath-miR159,Scramble,2,30,2.49
F4,D,4,Mix_17aa,ath-miR159,Scramble,2,31,2.488
F4,D,4,Mix_17aa,ath-miR159,Scramble,2,32,2.483
F4,D,4,Mix_17aa,ath-miR159,Scramble,2,33,2.482
F4,D,4,Mix_17aa,ath-miR159,Scramble,2,34,2.48
F4,D,4,Mix_17aa,ath-miR159,Scramble,2,35,2.48
F4,D,4,Mix_17aa,ath-miR159,Scramble,2,36,2.479
F4,D,4,Mix_17aa,ath-miR159,Scramble,2,37,2.478
F4,D,4,Mix_17aa,ath-miR159,Scramble,2,38,2.479
F4,D,4,Mix_17aa,ath-miR159,Scramble,2,39,2.476
F4,D,4,Mix_17aa,ath-miR159,Scramble,2,40,2.475
F4,D,4,Mix_17aa,ath-miR159,Scramble,2,41,2.475
F4,D,4,Mix_17aa,ath-miR159,Scramble,2,42,2.476
F4,D,4,Mix_17aa,ath-miR159,Scramble,2,43,2.477
F4,D,4,Mix_17aa,ath-miR159,Scramble,2,44,2.476
F4,D,4,Mix_17aa,ath-miR159,Scramble,2,45,2.477
F4,D,4,Mix_17aa,ath-miR159,Scramble,2,46,2.477
F4,D,4,Mix_17aa,ath-miR159,Scramble,2,47,2.479
F4,D,4,Mix_17aa,ath-miR159,Scramble,2,48,2.479
F4,D,4,Mix_17aa,ath-miR159,Scramble,2,49,2.48
F4,D,4,Mix_17aa,ath-miR159,Scramble,2,50,2.48
F4,D,4,Mix_17aa,ath-miR159,Scramble,2,51,2.48
F4,D,4,Mix_17aa,ath-miR159,Scramble,2,52,2.48
F5,D,4,Mix_17aa,ath-miR159,Plant,2,0,0.148
